exp_id,Transfer,Type,ID,Well,Abundance
quintet-random_isolates-1,0,consumer,39,W0,0.2
quintet-random_isolates-1,0,consumer,182,W0,0.2
quintet-random_isolates-1,0,consumer,328,W0,0.2
quintet-random_isolates-1,0,consumer,1023,W0,0.2
quintet-random_isolates-1,0,consumer,1098,W0,0.2
quintet-random_isolates-1,0,consumer,294,W1,0.2
quintet-random_isolates-1,0,consumer,936,W1,0.2
quintet-random_isolates-1,0,consumer,1044,W1,0.2
quintet-random_isolates-1,0,consumer,1085,W1,0.2
quintet-random_isolates-1,0,consumer,1503,W1,0.2
quintet-random_isolates-1,0,consumer,151,W2,0.2
quintet-random_isolates-1,0,consumer,1766,W2,0.2
quintet-random_isolates-1,0,consumer,1865,W2,0.2
quintet-random_isolates-1,0,consumer,1921,W2,0.2
quintet-random_isolates-1,0,consumer,2020,W2,0.2
quintet-random_isolates-1,0,consumer,541,W3,0.2
quintet-random_isolates-1,0,consumer,847,W3,0.2
quintet-random_isolates-1,0,consumer,1221,W3,0.2
quintet-random_isolates-1,0,consumer,1960,W3,0.2
quintet-random_isolates-1,0,consumer,2095,W3,0.2
quintet-random_isolates-1,0,consumer,443,W4,0.2
quintet-random_isolates-1,0,consumer,466,W4,0.2
quintet-random_isolates-1,0,consumer,970,W4,0.2
quintet-random_isolates-1,0,consumer,1566,W4,0.2
quintet-random_isolates-1,0,consumer,1592,W4,0.2
quintet-random_isolates-1,0,consumer,344,W5,0.2
quintet-random_isolates-1,0,consumer,1085,W5,0.2
quintet-random_isolates-1,0,consumer,1580,W5,0.2
quintet-random_isolates-1,0,consumer,1896,W5,0.2
quintet-random_isolates-1,0,consumer,2037,W5,0.2
quintet-random_isolates-1,0,consumer,116,W6,0.2
quintet-random_isolates-1,0,consumer,151,W6,0.2
quintet-random_isolates-1,0,consumer,626,W6,0.2
quintet-random_isolates-1,0,consumer,1256,W6,0.2
quintet-random_isolates-1,0,consumer,1910,W6,0.2
quintet-random_isolates-1,0,consumer,610,W7,0.2
quintet-random_isolates-1,0,consumer,1047,W7,0.2
quintet-random_isolates-1,0,consumer,1497,W7,0.2
quintet-random_isolates-1,0,consumer,1590,W7,0.2
quintet-random_isolates-1,0,consumer,1886,W7,0.2
quintet-random_isolates-1,0,consumer,91,W8,0.2
quintet-random_isolates-1,0,consumer,185,W8,0.2
quintet-random_isolates-1,0,consumer,510,W8,0.2
quintet-random_isolates-1,0,consumer,1050,W8,0.2
quintet-random_isolates-1,0,consumer,1078,W8,0.2
quintet-random_isolates-1,0,consumer,275,W9,0.2
quintet-random_isolates-1,0,consumer,779,W9,0.2
quintet-random_isolates-1,0,consumer,1155,W9,0.2
quintet-random_isolates-1,0,consumer,1328,W9,0.2
quintet-random_isolates-1,0,consumer,1395,W9,0.2
quintet-random_isolates-1,0,consumer,713,W10,0.2
quintet-random_isolates-1,0,consumer,787,W10,0.2
quintet-random_isolates-1,0,consumer,1347,W10,0.2
quintet-random_isolates-1,0,consumer,1707,W10,0.2
quintet-random_isolates-1,0,consumer,2032,W10,0.2
quintet-random_isolates-1,0,consumer,651,W11,0.2
quintet-random_isolates-1,0,consumer,932,W11,0.2
quintet-random_isolates-1,0,consumer,1287,W11,0.2
